id_tempo,id_unidade_orc,id_origem,id_especie,id_desdobramento_1,id_desdobramento_2,id_desdobramento_3,id_tipo,id_item,id_subitem,id_fonte,cd_fonte,cd_classificacao_rec,ano_particao,vr_efetivado
2241,3732,16,217,168,407,791,166,2763,1031,96,70,2428107101001.0,2018,0.0
2241,3781,120,44,124,169,114,1508,5021,3188,50,71,1118022301000.0,2018,377822.03
2241,3733,11,168,154,165,607,946,4268,267,69,73,1922991199000.0,2018,8389.95
2236,3801,6,191,118,91,60,1440,4806,1705,45,55,1321001101000.0,2018,0.0
2236,3773,141,206,17,343,639,1005,4453,2731,25,60,1610011199001.0,2018,-2411737.65
2236,3746,141,206,17,343,639,1005,4453,2731,25,60,1610011199001.0,2018,27.18
2236,3777,141,206,17,343,639,1005,4453,2731,25,60,1610011199001.0,2018,84.0
2246,3877,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2019,0.0
2246,3923,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2019,2837.63
2246,3901,15,2,21,220,812,1319,4636,2593,25,60,2300071199000.0,2019,0.0
2246,3937,10,217,82,284,327,804,3492,1809,96,70,1728109115002.0,2019,0.0
2246,3937,10,194,41,1,501,592,2811,665,96,70,1738109120002.0,2019,0.0
2240,3823,120,44,124,169,113,215,2831,1547,4,23,1118021103000.0,2018,0.0
2240,3781,95,141,183,79,133,241,2865,78,4,23,9718011101003.0,2018,-27366156.7
2240,3823,6,191,118,91,60,1440,4806,1705,31,25,1321001101000.0,2018,0.0
2231,3781,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,0.0
2231,3781,10,145,173,109,606,773,4853,2218,93,24,1718109105004.0,2018,0.0
2231,3781,16,145,173,110,606,773,3335,1418,93,24,2418109117001.0,2018,0.0
2231,3773,11,168,154,165,607,946,4268,267,79,50,1922991199000.0,2018,0.0
2231,3717,120,76,2,377,308,10,4044,395,85,52,1121041103000.0,2018,433812.57
2231,3715,86,196,106,273,517,415,3141,785,47,58,7990011101001.0,2018,0.0
2231,3806,11,168,154,165,607,946,4268,267,96,70,1922991199000.0,2018,115650.72
2231,3806,16,217,168,407,327,804,4265,299,96,70,2428109112001.0,2018,0.0
2231,3814,120,76,2,266,506,206,2516,1145,136,77,1121011302000.0,2018,9365.800000000001
2231,3801,6,191,118,91,60,1440,4806,1705,6,85,1321001101000.0,2018,0.0
2232,3823,120,44,1,265,117,619,3463,1909,73,10,1113031101000.0,2018,0.0
2232,3823,121,149,176,115,519,970,2845,2288,4,23,9118012203000.0,2018,0.0
2232,3806,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,29611.510000000002
2232,3773,137,22,14,26,431,322,4219,586,25,60,1210991101008.0,2018,9371.28
2232,3707,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,733496.52
2232,3809,141,193,94,312,174,346,3034,1046,25,60,1690991101000.0,2018,7.0
2232,3743,11,168,146,257,278,733,5003,3111,25,60,1923991101000.0,2018,278705.64
2232,3737,11,208,58,212,794,173,4583,1067,25,60,1990991107000.0,2018,1127758.59
2233,3781,120,44,1,265,117,619,3463,1909,73,10,1113031101000.0,2018,314415714.12
2233,3781,120,44,124,64,209,213,4372,2631,73,10,1118012301000.0,2018,3077612.82
2233,3823,120,44,124,169,113,217,2829,408,73,10,1118021301002.0,2018,0.0
2233,3823,120,44,124,64,209,400,3743,1895,54,20,1118012202000.0,2018,0.0
2233,3718,137,22,52,184,541,66,3199,1982,79,50,1218022103000.0,2018,7483482.57
2233,3715,86,196,106,273,517,415,3141,2285,47,58,7990011101002.0,2018,17815951.68
2233,3715,86,196,106,273,517,415,3141,1915,47,58,7990011101003.0,2018,6906140.65
2233,3809,141,206,17,107,195,1502,2803,2585,25,60,1610041102000.0,2018,10081.550000000001
2233,3737,141,159,167,98,172,1466,3638,2497,25,60,1640011101000.0,2018,4578.8
2233,3792,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,31513.420000000002
2233,3718,11,208,58,212,794,173,4584,2915,25,60,1990991199000.0,2018,1122297.89
2234,3814,141,206,17,343,639,263,4178,3044,25,60,1610011223002.0,2018,34.89
2234,3718,141,158,91,47,70,534,3313,253,25,60,1630011108002.0,2018,549639.27
2234,3774,141,159,167,98,172,1466,3638,2497,25,60,1640011101000.0,2018,1023823.75
2234,3781,120,76,2,266,506,790,2834,2269,76,27,1121011101003.0,2018,41033.76
2234,3715,137,22,14,186,635,60,2588,1605,91,43,1210043102000.0,2018,1949002.83
2233,3781,120,44,124,64,5,1339,4054,404,4,23,1118013203000.0,2018,389113.81
2233,3789,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,866.44
2233,3734,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,57623.520000000004
2233,3798,141,206,17,218,90,764,3701,2568,25,60,1610021101000.0,2018,745607.5
2233,3781,120,44,124,169,114,1341,4056,2633,50,71,1118022101000.0,2018,52616058.81
2233,3781,120,76,2,377,308,776,3437,13,8,72,1121041202000.0,2018,51598.200000000004
2233,3736,10,194,41,1,501,592,3429,653,98,74,1738109105001.0,2018,10313553.65
2234,3823,120,44,124,64,209,212,2530,1542,4,23,1118012103000.0,2018,0.0
2234,3823,120,44,124,169,113,216,2831,1547,4,23,1118021203000.0,2018,0.0
2234,3823,120,44,124,169,113,217,2831,1547,4,23,1118021303000.0,2018,0.0
2234,3823,81,199,127,331,216,1170,3143,47,4,23,9118013103000.0,2018,0.0
2234,3769,16,145,173,110,606,773,4351,2912,93,24,2418109120003.0,2018,100000.0
2232,3723,11,168,154,165,607,946,2727,1768,87,36,1922991107000.0,2018,10719.94
2232,3801,16,145,173,199,358,139,4248,1384,64,37,2418031101001.0,2018,0.0
2232,3776,14,21,152,57,191,934,3402,1109,74,47,2213001199000.0,2018,0.0
2232,3781,14,21,152,57,191,934,3402,1109,33,48,2213001199000.0,2018,2304.13
2233,3801,11,168,154,165,607,946,4852,2863,10,87,1922991101000.0,2018,0.0
2234,3781,8,11,15,28,31,1191,4426,847,73,10,1500001102999.0,2018,209665.93
2249,3912,120,76,2,266,506,7,3725,2616,57,54,1121011203000.0,2019,1014.1
2249,3861,86,196,106,273,517,415,3141,1915,47,58,7990011101003.0,2019,9057920.09
2231,3721,11,168,154,307,460,720,3618,1747,25,60,1922061101999.0,2018,48138.950000000004
2231,3781,11,168,154,307,460,720,3618,1747,25,60,1922061101999.0,2018,0.0
2231,3787,11,208,58,212,794,173,4584,2915,25,60,1990991199000.0,2018,776.98
2231,3767,11,208,58,212,794,176,3055,1069,25,60,1990991299000.0,2018,88806.45
2231,3809,124,186,131,278,15,36,3477,2653,25,60,7400001101000.0,2018,0.0
2235,3781,134,201,129,12,622,1172,3467,426,4,23,9118021103000.0,2018,-596339254.66
2235,3800,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,70565.65000000001
2235,3801,10,145,173,52,85,356,4306,319,64,37,1718031102001.0,2018,43273.0
2235,3773,112,132,23,176,521,419,4080,427,40,49,7210991101001.0,2018,1047226.41
2235,3773,112,132,23,176,521,419,4080,52,40,49,7210991101007.0,2018,85.86
2235,3814,120,76,64,111,205,1140,2670,943,136,77,1122011308000.0,2018,434257.98
2236,3781,120,44,1,265,117,619,3463,1909,73,10,1113031101000.0,2018,330034292.56
2249,3898,16,194,42,164,501,592,2811,3311,96,70,2438109120006.0,2019,1500.0
2249,3915,11,168,154,165,607,946,4268,267,69,73,1922991199000.0,2019,9663.01
2237,3781,120,76,64,111,205,1141,3735,400,133,29,1122011101004.0,2018,70378.01
2237,3801,16,145,173,199,358,139,4248,3109,64,37,2418031101013.0,2018,0.0
2237,3781,14,21,152,57,191,934,3402,1109,33,48,2213001199000.0,2018,5472.01
2237,3718,112,132,46,276,624,35,3472,2295,40,49,7218025101003.0,2018,5274884.4
2237,3718,137,22,14,26,431,322,2976,1704,79,50,1210991102001.0,2018,4443.72
2237,3781,10,145,173,147,792,915,3973,1056,89,51,1718017101002.0,2018,10148190.82
2237,3724,6,191,118,91,60,1440,4806,1705,7,57,1321001101000.0,2018,0.0
2249,3910,141,206,17,343,639,1005,2635,2378,25,60,1610011124000.0,2019,9401.85
2249,3910,141,206,17,343,639,1005,4453,2731,25,60,1610011199001.0,2019,64.4
2249,3884,141,206,17,343,639,1010,4903,3047,25,60,1610011423002.0,2019,14532.93
2236,3781,120,44,124,64,209,212,2530,1542,4,23,1118012103000.0,2018,16653335.7
2236,3781,120,44,124,64,209,400,2826,769,4,23,1118012203000.0,2018,3336897.29
2236,3723,10,139,9,148,285,741,3049,1445,4,23,1758011102001.0,2018,2188149.3
2249,3880,14,21,98,368,393,1497,5030,3217,74,47,2211001199000.0,2019,0.0
2231,3781,120,76,64,111,205,1141,3735,400,133,29,1122011101004.0,2018,44175.62
2231,3781,10,145,173,316,183,562,3370,1818,87,36,1718052101000.0,2018,0.0
2231,3715,137,22,14,186,635,60,4123,2702,91,43,1210043104000.0,2018,4892610.33
2231,3715,137,22,14,186,635,60,3806,874,91,43,1210043106000.0,2018,1358395.95
2231,3776,6,191,118,91,60,1440,4806,1705,92,45,1321001101000.0,2018,7600.360000000001
2239,3706,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,1016451.61
2239,3814,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,7457584.41
2240,3717,120,76,2,377,308,10,4952,2983,132,91,1121041109000.0,2018,5608.29
2240,3759,120,76,2,377,308,10,4952,2983,132,91,1121041109000.0,2018,4675.86
2241,3823,120,44,124,64,5,1339,4054,404,4,23,1118013203000.0,2018,0.0
2241,3723,10,139,9,148,285,741,3049,1445,4,23,1758011102001.0,2018,2188149.3
2232,3781,6,191,118,91,60,1440,4806,1705,73,10,1321001101000.0,2018,329501.08
2232,3781,6,191,118,91,452,324,2979,960,73,10,1321005101002.0,2018,4939.47
2232,3823,11,168,154,165,607,946,4268,267,73,10,1922991199000.0,2018,0.0
2232,3823,93,124,136,20,25,46,4100,69,73,10,9910011304001.0,2018,0.0
2241,3757,120,76,2,377,308,10,4952,2983,132,91,1121041109000.0,2018,11467.77
2242,3781,120,44,1,265,117,619,3463,1909,73,10,1113031101000.0,2018,703689921.18
2242,3781,6,191,57,399,770,877,3902,1710,73,10,1322001101000.0,2018,399085743.01
2250,3937,120,76,2,266,506,598,3727,2243,76,27,1121011401003.0,2019,1065.46
2250,3861,112,132,23,66,214,627,2552,791,77,42,7210041106000.0,2019,15877215.58
2250,3937,120,76,2,266,506,598,3727,1880,72,53,1121011401005.0,2019,58860.54
2250,3937,6,191,118,91,60,1440,4806,1705,7,57,1321001101000.0,2019,0.0
2231,3792,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,946.09
2231,3776,8,11,15,28,31,1191,4707,2684,25,60,1500001101002.0,2018,0.0
2231,3731,8,11,15,28,31,1191,4116,848,25,60,1500001199000.0,2018,0.0
2249,3865,141,158,91,47,70,534,3313,1403,25,60,1630011108001.0,2019,1430769.76
2249,3873,141,158,91,47,70,534,3313,1403,25,60,1630011108001.0,2019,6129575.75
2249,3918,141,193,94,312,174,346,3034,1046,25,60,1690991101000.0,2019,92063.27
2249,3872,11,131,96,371,708,1126,4337,2220,25,60,1910061101000.0,2019,1311100.71
2249,3909,11,131,96,418,497,1317,4634,2225,25,60,1910091101000.0,2019,891.37
2232,3781,6,191,118,91,60,1440,4806,1705,50,71,1321001101000.0,2018,213.15
2232,3822,11,168,154,307,460,720,3618,1747,50,71,1922061101999.0,2018,553.0
2246,3937,120,44,124,169,113,216,2830,1547,54,20,1118021202000.0,2019,7323576.87
2246,3859,120,44,124,64,5,1339,4054,404,4,23,1118013203000.0,2019,0.0
2246,3937,10,145,173,147,682,351,3044,1054,4,23,1718011101003.0,2019,84089164.44
2246,3859,81,199,127,331,216,1170,3143,47,4,23,9118013103000.0,2019,0.0
2246,3908,10,145,173,109,487,762,3931,250,22,24,1718101102001.0,2019,0.0
2249,3906,120,76,2,377,308,10,4952,2983,132,91,1121041109000.0,2019,5883.57
2250,3908,92,152,26,238,628,981,3161,437,73,10,7728019101000.0,2019,66268715.0
2231,3781,11,131,96,413,802,927,3075,347,73,10,1910011304001.0,2018,196646.94
2231,3723,11,168,154,165,607,946,3328,2872,29,21,1922991105000.0,2018,423677.83
2246,3915,10,145,173,109,606,773,2731,1773,69,73,1718109106001.0,2019,3070000.0
2232,3807,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,2121.2
2232,3718,141,206,17,343,639,1005,4453,2731,25,60,1610011199001.0,2018,17990.0
2248,3932,15,2,21,220,812,1319,4636,2593,25,60,2300071199000.0,2019,86259.84
2248,3869,6,191,118,91,60,1440,4806,1705,96,70,1321001101000.0,2019,111600.49
2248,3941,10,146,76,181,225,801,4404,61,92,45,1740001199000.0,2019,187586.92
2248,3873,137,22,52,184,542,252,3200,1253,79,50,1218023102000.0,2019,22390832.42
2248,3871,120,76,2,377,308,10,4044,395,85,52,1121041103000.0,2019,1880947.0
2248,3937,11,131,96,418,497,1317,4634,2225,7,57,1910091101000.0,2019,0.0
2234,3732,120,76,64,111,205,1327,4661,1156,25,60,1122011201006.0,2018,15432.710000000001
2234,3706,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,669078.89
2234,3809,141,206,17,343,639,1005,2635,2378,25,60,1610011124000.0,2018,46733.3
2234,3757,120,76,2,377,308,10,4940,2990,132,91,1121041106000.0,2018,0.0
2234,3757,120,76,2,377,308,10,4952,2983,132,91,1121041109000.0,2018,0.0
2249,3937,120,76,64,111,205,1140,2953,2051,73,10,1122011301999.0,2019,449.53000000000003
2249,3937,120,44,124,169,113,217,2831,1547,4,23,1118021303000.0,2019,3855372.74
2249,3859,121,149,176,115,519,970,2845,2288,4,23,9118012203000.0,2019,0.0
2235,3827,141,206,17,154,189,575,3078,2951,25,60,1610031106000.0,2018,5548935.14
2235,3773,141,158,91,47,70,534,3313,1403,25,60,1630011108001.0,2018,2459019.65
2235,3764,141,159,167,98,172,1466,3638,2497,25,60,1640011101000.0,2018,0.16
2235,3790,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,1094.83
2249,3835,6,191,118,91,60,1440,4806,1705,22,24,1321001101000.0,2019,19947.920000000002
2249,3937,10,145,173,109,606,773,4351,2588,22,24,1718109120002.0,2019,0.0
2249,3937,6,191,118,91,60,1440,4806,1705,31,25,1321001101000.0,2019,1153605.34
2249,3896,6,191,118,91,60,1440,4806,1705,87,36,1321001101000.0,2019,73146.0
2235,3706,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,1056115.64
2235,3784,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,84716.99
2242,3723,11,168,154,165,607,946,4550,1762,87,36,1922991103000.0,2018,29828.22
2242,3715,137,22,14,186,537,808,4419,2314,91,43,1210042103000.0,2018,2777063.5700000003
2242,3715,137,22,14,186,635,60,4121,484,91,43,1210043101000.0,2018,34733477.13
2235,3718,11,208,58,212,794,173,4584,2915,25,60,1990991199000.0,2018,62095.66
2235,3820,141,206,17,343,639,1005,4935,2982,25,60,1610011135000.0,2018,13180518.49
2235,3757,6,191,118,91,60,1440,4806,1705,96,70,1321001101000.0,2018,9071.16
2250,3927,141,193,94,312,174,346,3034,1046,25,60,1690991101000.0,2019,936978.4500000001
2250,3906,141,193,94,312,174,545,3041,287,25,60,1690991301000.0,2019,172202.29
2250,3947,11,131,96,418,497,1317,4943,3203,25,60,1910091102003.0,2019,786974.75
2250,3918,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2019,6246.76
2250,3952,11,208,58,212,794,173,4584,2915,25,60,1990991199000.0,2019,14500.78
2250,3913,10,194,41,1,786,1467,4987,3083,96,70,1738102101001.0,2019,245009.98
2250,3937,120,76,2,377,308,395,4656,1151,8,72,1121041302000.0,2019,6165.95
2250,3902,10,145,173,109,606,773,4692,3309,69,73,1718109115002.0,2019,8803.18
2250,3915,16,145,173,110,606,773,2731,1773,69,73,2418109106001.0,2019,38300.0
2250,3899,11,168,154,165,607,946,3328,2872,29,21,1922991105000.0,2019,243626.31
2250,3937,120,44,124,64,209,213,3126,2261,4,23,1118012303000.0,2019,1178058.74
2250,3937,120,44,124,64,5,609,4665,403,4,23,1118013103000.0,2019,14032849.8
2250,3856,6,191,118,91,60,1440,4806,1705,22,24,1321001101000.0,2019,124901.16
2250,3937,6,191,118,91,60,1440,4806,1705,22,24,1321001101000.0,2019,5.21
2250,3865,137,22,14,26,431,322,2976,2428,25,60,1210991102003.0,2019,3070018.99
2250,3890,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2019,343817.69
2250,3875,7,8,140,291,430,435,2571,1215,25,60,1400001101000.0,2019,221.5
2250,3885,141,206,17,343,639,1005,4453,2731,25,60,1610011199001.0,2019,156.71
2251,3844,6,191,118,91,60,1440,4806,1705,22,24,1321001101000.0,2019,167520.49
2250,3904,10,145,173,437,831,1536,5065,3271,355,92,1718032101000.0,2019,100424772.4
2251,3914,92,152,26,238,628,981,3161,437,73,10,7728019101000.0,2019,4632662.75
2252,3881,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2019,0.01
2252,3884,11,208,58,212,794,176,4972,3099,25,60,1990991209001.0,2019,5664.7300000000005
2252,3902,6,191,118,91,60,1440,4806,1705,96,70,1321001101000.0,2019,11830.14
2252,3835,16,194,42,164,501,592,2811,2153,96,70,2438109120003.0,2019,33500.0
2252,3872,120,76,2,377,308,10,4960,3006,132,91,1121041107000.0,2019,732363.51
2251,3873,137,22,14,186,635,60,4121,484,79,50,1210043101000.0,2019,3762.48
2251,3939,6,128,36,92,159,1242,2981,1713,12,59,1349011103000.0,2019,168766.13
2251,3865,137,22,14,26,431,322,2976,2428,25,60,1210991102003.0,2019,3032488.6
2251,3873,6,207,20,394,553,491,3256,2781,25,60,1310011101001.0,2019,208606.62
2251,3835,6,207,20,394,553,302,4195,554,25,60,1310011201002.0,2019,117.83
2251,3890,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2019,293229.68
2251,3929,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2019,443436.25
2252,3941,16,145,173,110,606,773,4105,2974,22,24,2418109110001.0,2019,257332.34
2252,3937,120,76,64,111,205,1327,4661,1531,133,29,1122011201002.0,2019,244.44
2252,3937,10,145,173,260,458,893,3974,245,75,31,1718021101000.0,2019,4423864.73
2251,3911,120,76,64,111,205,1327,4661,1156,132,91,1122011201006.0,2019,7225.14
2252,3937,120,44,124,169,113,217,2829,408,73,10,1118021301002.0,2019,317120.34
2252,3937,120,76,64,111,205,1327,4661,1889,73,10,1122011201999.0,2019,5699.42
2252,3937,11,131,96,413,802,1493,4902,2943,73,10,1910011204999.0,2019,0.0
2252,3937,134,201,129,12,622,626,4392,49,73,10,9118021301002.0,2019,-317120.34
2252,3859,120,44,124,64,209,400,2826,769,4,23,1118012203000.0,2019,0.0
2251,3898,141,206,17,343,639,1005,2635,2378,25,60,1610011124000.0,2019,22827.89
2251,3916,141,206,17,343,639,1005,2635,2378,25,60,1610011124000.0,2019,50733.66
2251,3865,141,206,17,343,639,1005,4453,2731,25,60,1610011199001.0,2019,2345.65
2251,3913,6,191,118,91,60,1440,4806,1705,96,70,1321001101000.0,2019,7177.99
2251,3872,6,191,118,91,60,1440,4806,1705,98,74,1321001101000.0,2019,111.3
2251,3937,112,132,204,276,317,629,3471,430,28,75,7218021101001.0,2019,12457047.91
2251,3911,120,76,64,111,205,1141,3735,1528,132,91,1122011101006.0,2019,34055.36
2251,3937,120,76,2,266,506,206,4354,759,76,27,1121011301002.0,2019,44.160000000000004
2251,3937,137,22,52,184,541,66,4726,111,61,30,1218022101000.0,2019,11016762.01
2251,3873,11,208,58,212,794,173,4584,2915,25,60,1990991199000.0,2019,87665.15000000001
2252,3884,6,207,20,90,559,862,3874,1330,25,60,1310021101001.0,2019,29755.25
2252,3918,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2019,0.0
2252,3912,6,190,141,304,569,331,2997,227,25,60,1331011101002.0,2019,220027.33000000002
2252,3881,6,192,90,401,775,1450,4239,610,25,60,1360011101000.0,2019,51744.0
2252,3868,141,206,17,343,639,1005,3803,1976,25,60,1610011103000.0,2019,58.4
2252,3872,141,206,17,343,639,1005,3804,1290,25,60,1610011111002.0,2019,40563.19
2252,3914,141,158,91,47,70,534,4540,1402,25,60,1630011105000.0,2019,64446.94
2241,3826,11,168,63,419,306,202,2810,2235,25,60,1921991101999.0,2018,660.03
2238,3787,6,191,118,91,60,1440,4806,1705,69,73,1321001101000.0,2018,929.11
2238,3733,11,168,154,165,607,946,4268,267,69,73,1922991199000.0,2018,12528.79
2238,3817,10,145,173,109,606,773,4692,1943,69,73,1718109115002.0,2018,147182.18
2238,3820,10,146,153,221,503,594,4883,671,98,74,1748101103001.0,2018,323290.12
2242,3781,14,21,98,368,393,1497,5028,3216,33,48,2211001105000.0,2018,780072.08
2242,3790,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,279553.92
2242,3806,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,7888.650000000001
2242,3767,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,28446.32
2242,3736,141,206,17,343,639,1005,4451,1266,25,60,1610011128000.0,2018,1067709.59
2242,3809,141,206,17,107,195,1502,2803,2585,25,60,1610041102000.0,2018,30148.38
2242,3792,141,158,91,47,70,534,4540,1402,25,60,1630011105000.0,2018,62429.12
2242,3801,141,158,91,47,70,534,2720,2860,25,60,1630011199000.0,2018,2375525.76
2236,3808,11,131,96,418,497,1317,4634,2225,25,60,1910091101000.0,2018,1261.07
2236,3792,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,2836.28
2236,3719,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,57076.94
2236,3814,120,76,64,111,205,1140,4201,2052,136,77,1122011302000.0,2018,51757.15
2236,3757,120,76,2,377,308,10,4940,2990,132,91,1121041106000.0,2018,8557.960000000001
2237,3781,120,44,124,169,113,217,2829,407,73,10,1118021301001.0,2018,21435931.65
2237,3723,11,168,154,165,607,946,3328,2872,29,21,1922991105000.0,2018,75275.36
2237,3718,141,158,91,47,70,534,3313,1403,25,60,1630011108001.0,2018,11508617.27
2237,3799,11,131,96,105,396,370,4624,2580,25,60,1910041102000.0,2018,1477526.1099999999
2237,3787,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,63.84
2237,3706,11,208,58,212,794,173,4584,2915,25,60,1990991199000.0,2018,81918.6
2237,3812,11,208,58,212,794,173,4584,2915,25,60,1990991199000.0,2018,171994.80000000002
2238,3781,134,201,129,12,622,34,3467,426,4,23,9118021203000.0,2018,-4492734.15
2238,3800,6,191,118,91,60,1440,4806,1705,87,36,1321001101000.0,2018,44242.3
2238,3812,10,145,173,389,735,642,4887,2974,62,38,1718991101001.0,2018,165601.30000000002
2238,3715,112,132,23,66,214,627,2552,791,77,42,7210041106000.0,2018,16280057.3
2240,3781,112,132,46,276,317,629,3471,430,28,75,7218021101001.0,2018,13213676.87
2241,3734,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,31658.66
2241,3723,11,168,154,165,607,946,3626,1761,87,36,1922991102000.0,2018,34726.8
2246,3865,137,22,14,26,431,882,3612,997,25,60,1210991299000.0,2019,987.21
2237,3773,137,22,14,26,431,322,4219,586,25,60,1210991101008.0,2018,8919.66
