id_tempo;id_unidade_orc;id_origem;id_especie;id_desdobramento_2;id_desdobramento_3;id_tipo;id_item;id_subitem;id_fonte;cd_fonte;cd_classificacao_rec;ano_particao;vr_efetivado
985;4104;120;76;41;659;320;4989;3089;136;77;1122021203000;2021;47.22
987;4104;120;76;41;659;321;4986;3039;136;77;1122021401000;2021;31549.59
2261;4057;130;180;127;429;807;3781;829;4;23;9718061101003;2020;0.00
989;4187;120;44;64;5;1339;4054;404;4;23;1118013203000;2021;0.00
988;4144;120;44;64;5;17;2827;2265;73;10;1118013301000;2021;1151623.91
988;4144;120;44;169;113;215;2830;1547;54;20;1118021102000;2021;1229614032.34
974;3972;112;132;66;214;627;4683;50;894;42;7210041107000;2020;3907745.96
976;3976;112;132;176;521;419;4080;427;40;49;7210991101001;2020;9156520.88
978;3997;16;145;389;735;642;15622;16051;7;57;2418991105001;2020;-285433.64
987;4101;141;206;343;639;1005;4451;1266;25;60;1610011128000;2021;698357.44
987;4079;141;193;312;174;346;3034;1046;25;60;1690991101000;2021;45.00
984;4199;141;193;312;174;346;3034;1046;25;60;1690991101000;2021;11011.34
989;4104;141;206;343;639;263;4178;3044;25;60;1610011223002;2021;30.83
987;4144;10;145;147;284;170;2750;300;54;20;1718016101002;2021;16431573.48
984;4195;6;207;394;553;491;3256;2781;25;60;1310011101001;2021;1092.06
984;4089;6;207;394;553;491;3256;2042;25;60;1310011101002;2021;0.00
989;4113;10;145;437;835;1524;5105;3308;355;92;1718033103000;2021;832316.65
984;4113;10;145;437;835;1524;5105;3308;355;92;1718033103000;2021;0.00
989;4104;6;207;90;559;862;3874;1330;25;60;1310021101001;2021;10318.97
988;4144;6;191;91;60;1440;4806;1705;50;71;1321001101000;2021;8690.61
988;4086;6;191;91;60;1440;4806;1705;25;60;1321001101000;2021;2.64
986;4089;6;191;91;60;1440;4806;1705;25;60;1321001101000;2021;16871.75
987;4147;6;191;91;60;1440;4806;1705;25;60;1321001101000;2021;3174699.09
986;4113;6;191;91;60;1440;4806;1705;356;93;1321001101000;2021;3954.25
987;4144;6;191;91;60;1440;4806;1705;22;24;1321001101000;2021;0.00
986;4187;6;191;91;60;1440;4806;1705;31;25;1321001101000;2021;0.00
986;4165;6;191;91;60;1440;4806;1705;96;70;1321001101000;2021;580.16
989;4087;6;191;91;60;1440;4806;1705;87;36;1321001101000;2021;8292.72
989;4196;6;191;91;60;1440;4806;1705;22;24;1321001101000;2021;3398.75
989;4198;6;128;92;159;1242;2687;964;65;61;1349011101000;2021;2623052.96
984;4113;10;145;437;829;1526;5081;3265;355;92;1718035101000;2021;0.00
988;4159;6;207;90;559;862;3874;1330;25;60;1310021101001;2021;89620.98
985;4193;6;207;90;559;862;3874;2407;25;60;1310021101999;2021;15487.14
988;4113;6;191;91;60;1440;4806;1705;25;60;1321001101000;2021;2469.07
988;4094;6;191;91;60;1440;4806;1705;22;24;1321001101000;2021;1531.96
988;4157;6;191;91;60;1440;4806;1705;22;24;1321001101000;2021;-30444.35
987;4088;6;191;91;60;1440;4806;1705;96;70;1321001101000;2021;10482.29
985;4089;6;191;91;60;1440;4806;1705;25;60;1321001101000;2021;3935.97
987;4151;6;191;91;60;1440;4806;1705;74;47;1321001101000;2021;6980.36
987;4197;6;191;91;60;1440;4806;1705;92;45;1321001101000;2021;1030.77
987;4159;6;191;91;60;1440;4806;1705;92;45;1321001101000;2021;0.00
986;4194;6;191;91;60;1440;4806;1705;25;60;1321001101000;2021;97343.48
987;4146;6;191;91;60;1440;4806;1705;25;60;1321001101000;2021;210773.32
985;4144;6;191;91;60;1440;4806;1705;50;71;1321001101000;2021;554.87
985;4187;6;191;91;60;1440;4806;1705;31;25;1321001101000;2021;0.00
986;4096;6;191;91;60;1440;4806;1705;22;24;1321001101000;2021;6354.88
986;4174;6;191;91;60;1440;4806;1705;22;24;1321001101000;2021;113484.16
985;4104;6;191;91;60;1440;4806;1705;96;70;1321001101000;2021;117.32
985;4162;6;191;91;60;1440;4806;1705;96;70;1321001101000;2021;1201.47
985;4159;6;191;91;60;1440;4806;1705;96;70;1321001101000;2021;4234.73
984;4090;6;191;91;60;1440;4806;1705;25;60;1321001101000;2021;55.74
989;4086;6;191;91;60;1440;4806;1705;96;70;1321001101000;2021;20761.92
989;4196;6;191;91;60;1440;4806;1705;96;70;1321001101000;2021;1401.97
989;4170;6;191;91;60;1440;4806;1705;22;24;1321001101000;2021;17477.50
985;4094;141;206;154;189;575;4328;354;25;60;1610031199000;2021;46832.43
984;4193;137;22;26;431;322;2976;2428;25;60;1210991102003;2021;3130151.43
987;4193;137;22;26;431;322;2976;1718;25;60;1210991102011;2021;2025.00
986;4140;6;191;91;565;699;3584;1708;25;60;1321004101002;2021;40610.15
987;4093;137;22;26;431;322;4815;2437;25;60;1210991105002;2021;188764.88
986;4127;137;22;26;431;322;2986;2822;25;60;1210991108000;2021;1856069.83
987;4117;6;190;304;569;331;2997;227;25;60;1331011101002;2021;15075.24
986;4193;137;22;26;431;1374;2582;1962;25;60;1210991399000;2021;361654.66
987;4144;8;11;28;31;1191;4426;2685;73;10;1500001102001;2021;4094977.84
985;4193;141;158;47;70;534;3313;253;25;60;1630011108002;2021;268409.40
988;4104;141;206;343;639;1005;3802;2338;25;60;1610011101000;2021;5145483.14
984;4082;141;206;343;639;1005;4722;1977;25;60;1610011107000;2021;0.00
987;4093;141;159;98;172;1466;3638;2497;25;60;1640011101000;2021;10391.16
984;4144;137;22;184;542;252;15610;15974;758;78;1218023104000;2021;0.00
988;4144;11;208;212;794;1110;2765;680;73;10;1990991499000;2021;23953.33
984;4109;11;131;60;496;942;4340;2963;1;39;1910081101000;2021;136459.71
984;4088;10;217;284;327;804;3492;1031;96;70;1728109115001;2021;0.00
986;4104;11;131;418;497;1317;4634;2225;136;77;1910091101000;2021;58619.27
988;4159;16;194;164;501;592;2811;651;96;70;2438109120001;2021;537269.07
984;4164;11;168;419;306;202;2810;2604;12;59;1921991101001;2021;270560.31
984;4146;11;168;307;460;720;3618;1747;25;60;1922061101999;2021;83337.34
989;4144;11;168;307;460;720;3618;1747;73;10;1922061101999;2021;6205.31
987;4159;10;194;1;501;592;2811;665;96;70;1738109120002;2021;266142.61
989;4091;11;168;165;607;946;4268;267;69;73;1922991199000;2021;6097.83
989;4144;11;168;165;607;946;4268;267;72;53;1922991199000;2021;0.00
988;4167;11;168;165;607;946;4268;267;25;60;1922991199000;2021;463.78
988;4118;11;168;165;607;946;4268;267;1;39;1922991199000;2021;0.00
988;4092;11;168;165;607;946;4268;267;73;10;1922991199000;2021;862.49
987;4144;11;168;165;607;946;4268;267;668;11;1922991199000;2021;49716.00
986;4096;11;168;165;607;946;4268;267;50;71;1922991199000;2021;0.00
985;4104;11;168;165;607;946;4268;267;25;60;1922991199000;2021;60107.02
984;4195;11;168;165;607;946;4268;267;25;60;1922991199000;2021;3293.10
984;4147;11;168;165;607;946;4268;267;25;60;1922991199000;2021;40276.22
986;4144;11;168;165;607;946;4268;267;73;10;1922991199000;2021;8553387.41
986;4119;11;168;165;607;946;4268;267;25;60;1922991199000;2021;50.00
984;4144;10;139;148;285;741;3356;672;4;23;1758011103002;2021;0.00
987;4160;10;139;148;285;741;4301;1445;4;23;1758011106001;2021;154925.22
985;4160;10;139;148;285;741;3982;1445;4;23;1758011107001;2021;93432505.49
989;4160;10;139;148;285;741;4891;1445;4;23;1758011108001;2021;7299716.71
987;4162;10;145;109;606;773;4692;3309;69;73;1718109115002;2021;119.59
984;4194;11;208;212;794;173;3053;1803;25;60;1990991102000;2021;192259.85
987;4194;11;208;212;794;173;3359;675;25;60;1990991103000;2021;719264.82
988;4187;11;131;413;802;183;4901;694;668;11;1910011103001;2021;0.00
985;4187;11;131;413;802;183;4901;694;668;11;1910011103001;2021;0.00
984;4144;11;131;413;802;183;4901;694;668;11;1910011103001;2021;3359836.45
985;4117;11;131;413;802;183;4901;1087;17;83;1910011103002;2021;9210426.53
989;4144;11;131;413;802;183;4901;1087;668;11;1910011103002;2021;4154702.13
984;4144;11;131;413;802;183;5135;3365;25;60;1910011111000;2021;0.00
988;4104;11;208;212;794;173;4982;3050;25;60;1990991109001;2021;8557864.03
984;4090;11;208;212;794;173;4584;2915;25;60;1990991199000;2021;0.00
984;4193;11;208;212;794;173;4584;2915;25;60;1990991199000;2021;4571395.59
989;4144;11;208;212;794;173;4584;2915;668;11;1990991199000;2021;68334.21
984;4196;16;145;110;606;773;2731;1416;22;24;2418109106002;2021;0.00
985;4162;16;145;110;606;773;4351;2176;22;24;2418109120005;2021;3253743.88
987;4187;120;44;64;209;400;2826;769;4;23;1118012203000;2021;0.00
988;4144;120;76;266;506;790;2834;1174;668;11;1121011101002;2021;322596.06
987;4117;120;76;266;506;790;4060;1551;57;54;1121011103000;2021;2616327.07
986;4104;120;76;266;506;206;2516;1145;136;77;1121011302000;2021;10958.94
984;4083;11;131;371;708;1126;4337;2220;25;60;1910061101000;2021;66283.22
988;4140;137;22;186;635;60;4123;2702;893;43;1210043104000;2021;0.00
984;4140;137;22;186;635;60;4123;2702;893;43;1210043104000;2021;0.00
986;4140;137;22;186;238;655;3817;2726;893;43;1210044104000;2021;3075966.60
987;4140;86;196;273;517;415;3141;785;47;58;7990011101001;2021;609365129.00
986;4140;112;132;66;214;627;2551;16291;894;42;7210041105001;2021;775808.50
979;4004;141;206;154;189;575;3078;2951;25;60;1610031106000;2020;69046.62
979;3993;141;206;154;189;575;3078;2951;25;60;1610031106000;2020;5146165.14
974;4004;141;206;154;189;575;3078;2951;25;60;1610031106000;2020;24544.25
974;3957;10;146;181;225;801;4404;61;763;45;1740001199000;2020;30105.52
984;4093;105;114;225;118;1164;2543;416;25;60;2990001199000;2021;0.00
2261;3983;120;76;377;308;776;4358;1150;320;26;1121041201000;2020;0.00
988;4193;112;132;176;521;419;4080;427;40;49;7210991101001;2021;8528521.40
985;4193;112;132;176;521;419;4080;1190;40;49;7210991101002;2021;9403748.03
988;4193;112;132;176;521;419;4080;2649;40;49;7210991101004;2021;781505.55
987;4193;112;132;176;521;419;4080;2649;40;49;7210991101004;2021;674477.39
988;4193;112;132;176;521;419;4080;52;40;49;7210991101007;2021;5622.05
984;4144;6;181;25;744;1189;4411;79;73;10;1390001101000;2021;0.00
989;4086;8;11;28;31;1191;4707;2684;25;60;1500001101002;2021;60.00
984;4144;141;206;343;639;1005;2635;2378;25;60;1610011124000;2021;0.00
987;4094;141;206;154;189;575;3078;2951;25;60;1610031106000;2021;59793.03
980;3989;6;207;394;553;491;3256;2781;25;60;1310011101001;2020;230220.48
980;3984;6;207;394;553;491;3256;2781;25;60;1310011101001;2020;257323.44
2261;3991;6;207;394;553;491;3256;2781;25;60;1310011101001;2020;16058.70
974;3984;6;207;394;553;491;3256;2781;25;60;1310011101001;2020;167694.68
2265;3979;6;207;394;553;491;3256;2781;25;60;1310011101001;2020;2119.82
2262;3984;112;132;176;521;419;4080;1190;40;49;7210991101002;2020;155871.62
975;4057;6;191;91;60;1440;4806;1705;75;31;1321001101000;2020;1077.57
974;4057;6;191;91;60;1440;4806;1705;764;46;1321001101000;2020;0.00
974;3993;6;191;91;60;1440;4806;1705;96;70;1321001101000;2020;-2009.86
977;4027;6;191;91;60;1440;4806;1705;87;36;1321001101000;2020;22261.67
977;4028;6;191;91;60;1440;4806;1705;22;24;1321001101000;2020;4.45
2265;3970;6;191;91;60;1440;4806;1705;31;25;1321001101000;2020;0.00
2265;3992;6;191;91;60;1440;4806;1705;22;24;1321001101000;2020;250.25
2265;4033;6;191;91;60;1440;4806;1705;22;24;1321001101000;2020;4696.24
2264;3970;6;191;91;60;1440;4806;1705;31;25;1321001101000;2020;0.00
2264;4057;6;191;91;60;1440;4806;1705;22;24;1321001101000;2020;-1.20
2264;4002;6;191;91;60;1440;4806;1705;22;24;1321001101000;2020;5878.39
2264;4032;6;191;91;60;1440;4806;1705;22;24;1321001101000;2020;53435.88
2264;4011;6;191;91;60;1440;4806;1705;25;60;1321001101000;2020;3250860.18
2265;3962;6;191;91;60;1440;4806;1705;25;60;1321001101000;2020;78630.12
2265;4012;6;191;91;60;1440;4806;1705;96;70;1321001101000;2020;703.92
2263;4057;6;191;91;60;1440;4806;1705;22;24;1321001101000;2020;1040.59
2264;3995;6;191;91;60;1440;4806;1705;763;45;1321001101000;2020;173.71
978;4057;6;191;91;60;1440;4806;1705;50;71;1321001101000;2020;1261.53
978;4012;6;191;91;60;1440;4806;1705;96;70;1321001101000;2020;0.00
979;4026;6;191;91;60;1440;4806;1705;96;70;1321001101000;2020;8577.97
977;4026;6;191;91;60;1440;4806;1705;69;73;1321001101000;2020;0.00
977;3995;6;191;91;60;1440;4806;1705;96;70;1321001101000;2020;14754.85
977;4027;6;191;91;60;1440;4806;1705;96;70;1321001101000;2020;3.41
979;4032;6;191;91;60;1440;4806;1705;64;37;1321001101000;2020;425967.79
976;4026;6;191;91;60;1440;4806;1705;763;45;1321001101000;2020;528.72
976;4030;6;191;91;60;1440;4806;1705;22;24;1321001101000;2020;157661.26
976;4013;6;191;91;60;1440;4806;1705;25;60;1321001101000;2020;13863.19
979;3995;6;191;91;60;1440;4806;1705;25;60;1321001101000;2020;2.58
978;3962;6;191;91;60;1440;4806;1705;25;60;1321001101000;2020;7.00
2263;3980;6;191;91;60;1440;4806;1705;25;60;1321001101000;2020;416.95
976;4057;6;128;92;159;1242;4809;208;668;11;1349011199000;2020;82653.06
976;3979;141;206;218;90;764;3701;2568;25;60;1610021101000;2020;100380.00
974;3998;141;206;154;189;575;4328;354;25;60;1610031199000;2020;199557.19
977;3976;137;22;26;431;322;2976;1704;79;50;1210991102001;2020;17273226.81
2261;3976;137;22;26;431;322;2976;2436;25;60;1210991102009;2020;45462.49
2261;3994;10;145;109;487;762;4104;699;22;24;1718101101001;2020;0.00
978;4027;10;139;148;285;741;3982;1445;4;23;1758011107001;2020;14020684.73
975;4027;10;139;148;285;741;3982;1445;4;23;1758011107001;2020;24101729.75
978;4050;11;208;212;794;173;4583;1067;25;60;1990991107000;2020;1368636.05
2262;4001;10;145;109;606;773;2731;1773;69;73;1718109106001;2020;4005316.16
976;4057;11;131;413;802;183;4901;694;668;11;1910011103001;2020;3647979.46
980;3998;11;131;413;802;183;4901;1087;17;83;1910011103002;2020;7439207.22
2261;4057;11;131;413;802;183;4901;335;78;82;1910011103003;2020;846611.52
974;4057;11;131;413;802;183;3378;2932;73;10;1910011104999;2020;1280674.95
977;4012;11;208;212;794;173;4982;3050;25;60;1990991109001;2020;5924633.35
2261;4072;11;208;212;794;173;4584;2915;25;60;1990991199000;2020;14150.81
2261;4003;11;208;212;794;173;4584;2915;25;60;1990991199000;2020;526746.54
974;3997;11;208;212;794;173;4584;2915;25;60;1990991199000;2020;42420.76
2264;4057;11;208;212;794;173;4584;2915;668;11;1990991199000;2020;287540.95
975;4012;11;208;212;794;173;4584;2915;25;60;1990991199000;2020;102591.41
977;4026;11;208;212;794;173;4584;2915;25;60;1990991199000;2020;1160.76
2263;4057;11;131;413;802;1493;4902;2943;73;10;1910011204999;2020;3.15
976;4004;11;208;212;794;176;3055;1069;25;60;1990991299000;2020;257990.79
2265;4057;11;208;212;794;176;3055;1069;73;10;1990991299000;2020;44218.86
976;4057;11;208;212;794;176;3055;1069;73;10;1990991299000;2020;72392.17
2265;4057;11;208;212;794;176;3055;1069;668;11;1990991299000;2020;2602.02
2265;4026;10;145;109;606;773;4351;3301;22;24;1718109120010;2020;0.00
977;4057;11;131;413;802;927;3075;348;73;10;1910011304999;2020;707954.69
2261;4050;141;159;98;172;1466;3638;2497;25;60;1640011101000;2020;0.00
2264;4050;141;159;98;172;1466;3638;2497;25;60;1640011101000;2020;5259.66
978;3983;11;131;371;708;1126;4337;2220;25;60;1910061101000;2020;1322684.17
974;3992;11;131;371;708;1126;4337;2220;25;60;1910061101000;2020;147730.10
976;4057;11;131;371;708;1126;4337;2220;73;10;1910061101000;2020;77.08
2261;3997;141;193;312;174;162;4283;1047;25;60;1690991201000;2020;0.00
979;4057;10;145;147;682;351;3044;1053;73;10;1718011101001;2020;343740206.40
975;3995;11;131;418;497;1317;4634;2225;25;60;1910091101000;2020;326.84
2264;4057;11;131;418;497;1317;4634;2225;73;10;1910091101000;2020;73833.63
2264;4026;10;217;284;327;804;4859;3182;96;70;1728109120003;2020;24566.66
2261;3992;14;21;57;191;934;3402;1109;74;47;2213001199000;2020;0.00
978;4057;10;145;260;571;337;3054;1391;46;32;1718022101000;2020;22495033.15
976;4057;10;145;260;571;337;3054;1391;668;11;1718022101000;2020;8480273.13
980;4057;10;145;260;589;744;3664;2914;668;11;1718023101000;2020;515455.12
974;3995;10;194;1;277;157;4987;3091;96;70;1738101101001;2020;-4380.72
975;3995;10;194;1;277;157;4987;3091;96;70;1738101101001;2020;6658112.47
2261;4057;11;168;63;204;1325;4645;746;22;24;1922011101000;2020;0.00
978;4057;11;168;63;204;1325;4645;746;73;10;1922011101000;2020;791132.59
2261;3985;15;2;374;811;586;3419;2965;25;60;2300061101000;2020;2229283.93
975;4057;15;2;220;812;1319;4636;2593;3;40;2300071199000;2020;-20967.48
974;4053;15;2;220;812;1319;4636;2593;65;61;2300071199000;2020;345.40
2265;4053;15;2;220;812;1319;4636;2593;25;60;2300071199000;2020;7213.29
978;4053;15;2;220;812;1319;4636;2593;65;61;2300071199000;2020;1694.25
976;4057;15;2;220;812;1319;4636;2593;3;40;2300071199000;2020;19509.81
977;3999;10;194;1;786;1467;4987;3083;96;70;1738102101001;2020;824673.06
977;4057;11;168;307;460;531;4538;1392;31;25;1922061201999;2020;0.00
979;4057;11;168;307;460;531;4538;1392;31;25;1922061201999;2020;12.57
980;3995;11;168;165;607;946;4852;2863;73;10;1922991101000;2020;499359.60
2265;3994;11;168;165;607;946;4852;2863;73;10;1922991101000;2020;58801.36
979;4027;11;168;165;607;946;3626;1761;87;36;1922991102000;2020;39667.84
979;4027;11;168;165;607;946;3328;2872;29;21;1922991105000;2020;73826.68
2265;4027;11;168;165;607;946;3328;2872;29;21;1922991105000;2020;52428.34
2264;4027;11;168;165;607;946;2727;1768;87;36;1922991107000;2020;4350.07
978;3980;11;168;165;607;946;4268;267;25;60;1922991199000;2020;2312826.65
978;3976;11;168;165;607;946;4268;267;25;60;1922991199000;2020;14040.30
980;4057;11;168;165;607;946;4268;267;385;95;1922991199000;2020;351.00
2262;3976;11;168;165;607;946;4268;267;40;49;1922991199000;2020;295.58
2262;3994;11;168;165;607;946;4268;267;25;60;1922991199000;2020;1492.22
2261;3999;11;168;165;607;946;4268;267;25;60;1922991199000;2020;0.00
2261;3982;11;168;165;607;946;4268;267;25;60;1922991199000;2020;7989.48
2261;3980;11;168;165;607;946;4268;267;25;60;1922991199000;2020;504404.77
2261;3976;11;168;165;607;946;4268;267;25;60;1922991199000;2020;2562.94
2261;4057;11;168;165;607;946;4268;267;668;11;1922991199000;2020;0.00
978;3999;11;168;165;607;946;4268;267;87;36;1922991199000;2020;206.25
978;4057;11;168;165;607;946;4268;267;75;31;1922991199000;2020;5823.50
2265;4044;11;168;165;607;946;4268;267;12;59;1922991199000;2020;727.77
2263;4057;11;168;165;607;946;4268;267;50;71;1922991199000;2020;24656.04
2265;4057;11;168;165;607;946;4268;267;84;12;1922991199000;2020;416.55
977;3976;11;168;165;607;946;4268;267;25;60;1922991199000;2020;90185.02
975;4001;11;168;165;607;946;4268;267;69;73;1922991199000;2020;5968.65
976;3962;6;191;91;60;1440;4806;1705;98;74;1321001101000;2020;70.35
989;4195;141;206;154;189;575;4614;2950;25;60;1610031104000;2021;36155.06
986;4193;137;22;26;431;322;2976;595;79;50;1210991102004;2021;430832.10
985;4193;137;22;26;431;322;2976;2435;79;50;1210991102007;2021;11436.10
984;4193;137;22;26;431;322;2976;1718;25;60;1210991102011;2021;4950.00
988;4117;6;190;81;539;1380;5143;3373;25;60;1332011101000;2021;7478389.95
984;4144;8;11;28;31;1191;4426;845;73;10;1500001102002;2021;0.00
985;4090;141;158;47;70;534;3934;629;25;60;1630011103000;2021;25437.07
989;4090;141;158;47;70;534;3934;629;25;60;1630011103000;2021;209442.67
989;4090;141;158;47;70;724;2721;1756;25;60;1630011205000;2021;355.57
984;4118;11;131;105;396;370;4918;1113;1;39;1910041101000;2021;0.00
984;4144;13;174;338;631;989;3779;3328;31;25;2119001103004;2021;0.00
987;4193;11;131;418;497;1317;4634;2225;25;60;1910091101000;2021;35.70
984;4120;11;131;418;497;1317;4634;2225;25;60;1910091101000;2021;0.00
984;4090;11;131;418;497;1317;4634;2225;25;60;1910091101000;2021;24806.74
988;4100;14;21;57;191;934;3402;1109;74;47;2213001199000;2021;0.00
985;4089;10;194;1;786;1467;4987;3083;96;70;1738102101001;2021;5337537.35
988;4080;11;168;419;306;202;2810;2235;25;60;1921991101999;2021;4923.40
988;4193;11;168;307;460;720;3618;1747;25;60;1922061101999;2021;80344.21
987;4144;11;168;307;460;720;3618;1747;73;10;1922061101999;2021;24028.13
987;4170;10;146;181;225;801;4404;61;92;45;1740001199000;2021;134598.33
984;4079;10;146;181;225;801;4404;61;92;45;1740001199000;2021;0.00
985;4090;11;168;165;607;946;4852;2863;73;10;1922991101000;2021;76379.54
984;4144;11;168;165;607;946;4555;2490;87;36;1922991106000;2021;0.00
988;4091;11;168;165;607;946;4268;267;69;73;1922991199000;2021;6677.76
988;4113;11;168;165;607;946;4268;267;25;60;1922991199000;2021;116252.39
988;4112;11;168;165;607;946;4268;267;44;56;1922991199000;2021;8843.42
988;4198;11;168;165;607;946;4268;267;320;26;1922991199000;2021;7699.25
987;4083;11;168;165;607;946;4268;267;132;91;1922991199000;2021;2803.46
987;4193;11;168;165;607;946;4268;267;40;49;1922991199000;2021;522.06
985;4140;11;168;165;607;946;4268;267;47;58;1922991199000;2021;37335.22
985;4197;11;168;165;607;946;4268;267;85;52;1922991199000;2021;23.83
986;4198;11;168;165;607;946;4268;267;320;26;1922991199000;2021;22768.76
984;4089;11;168;165;607;946;4268;267;25;60;1922991199000;2021;10748.46
984;4151;11;168;165;607;946;4268;267;25;60;1922991199000;2021;13471.31
985;4144;11;168;165;607;946;4268;267;668;11;1922991199000;2021;292.00
984;4144;11;168;165;607;946;4268;267;76;27;1922991199000;2021;0.00
984;4090;11;168;165;607;946;4268;267;73;10;1922991199000;2021;67195.43
986;4147;11;168;165;607;946;4268;267;25;60;1922991199000;2021;31547.79
989;4113;11;168;165;607;946;4268;267;25;60;1922991199000;2021;0.00
989;4094;11;168;165;607;946;4268;267;73;10;1922991199000;2021;0.00
984;4144;10;145;316;594;926;3998;1086;87;36;1718059109000;2021;0.00
985;4086;11;168;257;278;733;4563;1780;25;60;1923991103000;2021;491851.61
984;4144;10;145;109;391;1117;3920;15988;22;24;1718102101003;2021;0.00
984;4160;10;139;148;285;741;2758;1445;4;23;1758011105001;2021;46351845.03
989;4160;10;139;148;285;741;4301;1445;4;23;1758011106001;2021;98570.55
984;4144;10;145;109;606;773;3168;15984;22;24;1718109111005;2021;0.00
989;4144;10;153;183;801;1491;15626;16107;2;46;1780001101000;2021;0.00
985;4144;11;208;212;794;173;5082;3326;73;10;1990991108001;2021;1106857.02
984;4144;11;131;413;802;183;4000;2933;25;60;1910011106000;2021;0.00
985;4144;16;145;110;606;773;4351;2876;22;24;2418109120001;2021;0.00
989;4165;16;145;110;606;773;4351;3263;22;24;2418109120006;2021;4805000.00
989;4195;135;120;13;16;634;4687;804;25;60;7610011124000;2021;46186.41
984;4144;120;76;266;506;206;4354;758;76;27;1121011301001;2021;0.00
985;4090;135;138;180;323;426;4088;807;25;60;7630011107000;2021;134075.88
984;4144;92;152;238;628;981;3161;437;73;10;7728019101000;2021;0.00
988;4144;11;131;371;708;1126;4337;2220;73;10;1910061101000;2021;2098425.78
988;4140;86;196;273;517;415;3141;2285;47;58;7990011101002;2021;17110885.27
984;4140;86;196;273;517;415;3141;786;47;58;7990011101004;2021;0.00
976;3993;141;206;154;189;575;3078;2951;25;60;1610031106000;2020;5904149.35
2263;3993;141;206;154;189;575;3078;2951;25;60;1610031106000;2020;4541676.62
987;4193;137;22;26;431;322;2976;2819;25;60;1210991102010;2021;6961.18
986;4144;91;183;274;316;968;4680;421;4;23;9118012103000;2021;-95601762.49
989;4187;121;149;115;519;970;2845;2288;4;23;9118012203000;2021;0.00
988;4144;81;199;331;216;1170;3143;47;4;23;9118013103000;2021;-24530073.15
985;4144;81;199;331;216;1170;3143;47;4;23;9118013103000;2021;-17352277.35
984;4187;81;199;331;216;1170;3143;47;4;23;9118013103000;2021;0.00
984;4187;133;150;116;520;418;4077;423;4;23;9118013203000;2021;0.00
988;4199;137;22;26;431;322;15638;16314;79;50;1210991111002;2021;189922.39
975;3956;10;146;181;225;801;4404;61;763;45;1740001199000;2020;163684.72
979;4044;120;76;266;506;790;3456;1175;12;59;1121011104000;2020;2408316.40
989;4140;112;132;66;214;627;4079;1921;894;42;7210041104000;2021;6744.87
2261;4057;120;76;111;205;1140;2961;1687;668;11;1122011310000;2020;0.00
985;4193;112;132;176;521;419;4080;427;40;49;7210991101001;2021;9144054.64
984;4144;6;181;25;744;1190;3173;2670;73;10;1390001301000;2021;0.00
988;4087;141;206;343;639;1005;2635;2378;25;60;1610011124000;2021;441.66
985;4089;141;206;343;639;1005;2635;2378;25;60;1610011124000;2021;10223.00
984;4087;141;206;343;639;1005;2635;2378;25;60;1610011124000;2021;996.68
2261;4057;6;207;394;553;491;3256;2781;25;60;1310011101001;2020;0.00
974;4057;6;207;394;553;491;3256;2781;73;10;1310011101001;2020;70679.59
978;3980;6;207;394;553;491;3256;2781;25;60;1310011101001;2020;108316.80
976;3980;6;207;394;553;491;3256;2781;25;60;1310011101001;2020;108316.80
980;3976;112;132;176;521;419;4080;1190;40;49;7210991101002;2020;18618498.65
977;3972;137;22;186;537;808;3177;836;893;43;1210042101000;2020;62746941.27
976;3972;137;22;186;537;808;4419;2314;893;43;1210042103000;2020;2631039.68
2262;3972;137;22;186;537;808;4420;2315;893;43;1210042105000;2020;133371.21
2265;3972;137;22;186;537;808;4420;2315;893;43;1210042105000;2020;139966.87
2264;3972;137;22;186;537;808;4420;2315;893;43;1210042105000;2020;139627.52
976;3972;137;22;186;537;808;4701;1955;893;43;1210042107000;2020;1947363.68
980;4057;120;76;266;506;790;2834;2270;668;11;1121011101005;2020;162443.78
2261;4057;120;76;266;506;790;2834;2270;668;11;1121011101005;2020;601765.99
980;4057;120;76;266;506;790;2834;2634;668;11;1121011101006;2020;199096.25
976;4057;120;76;266;506;790;2834;2634;668;11;1121011101006;2020;183382.32
2264;4057;120;76;266;506;790;2834;2634;668;11;1121011101006;2020;155308.72
2264;4057;120;76;266;506;7;3434;6;668;11;1121011201001;2020;270.49
979;4057;120;76;266;506;7;3434;755;76;27;1121011201004;2020;2104835.56
974;4057;120;76;266;506;7;3434;7;668;11;1121011201005;2020;58998.20
2263;3984;137;22;186;635;60;4121;484;79;50;1210043101000;2020;12084.81
2261;3972;137;22;186;635;60;4123;2702;893;43;1210043104000;2020;5498919.96
2262;4057;120;76;266;506;598;3727;1880;668;11;1121011401005;2020;17437.92
2263;4057;120;76;266;506;598;3727;1880;72;53;1121011401005;2020;28054.60
975;3983;120;76;377;308;10;3732;12;320;26;1121041101000;2020;8353715.19
2264;4057;120;76;377;308;10;3732;12;321;94;1121041101000;2020;1148801.77
979;4057;120;76;377;308;10;4044;395;668;11;1121041103000;2020;350463.71
979;3982;120;76;377;308;10;4961;2989;132;91;1121041104000;2020;8428.43
976;4057;120;76;377;308;10;4961;2989;668;11;1121041104000;2020;363074.60
2264;4057;120;76;377;308;10;4960;3006;668;11;1121041107000;2020;154905.81
2261;4057;120;76;377;308;10;4952;2983;133;29;1121041109000;2020;0.00
